,date,home_team,away_team,away_pitcher,home_pitcher,away_line,home_line
2697,2009-04-29,DET,NYY,J.Chamberlain,F.Porcello,-150.0,130.0
2698,2009-04-29,KC,TOR,B.Tallet,Z.Greinke,150.0,-170.0
2699,2009-04-29,MIL,PIT,I.Snell,Y.Gallardo,165.0,-185.0
2700,2009-04-29,MIN,TB,L.Cormier,N.Blackburn,-125.0,105.0
2701,2009-04-29,NYM,MIA,J.Johnson,J.Santana,165.0,-185.0
2702,2009-04-29,PHI,WSH,S.Olsen,B.Myers,165.0,-185.0
2703,2009-04-29,SF,LAD,E.Stults,T.Lincecum,135.0,-155.0
2704,2009-04-30,CHC,MIA,C.Volstad,S.Marshall,110.0,-130.0
2705,2009-04-30,KC,TOR,B.Bullington,K.Davies,120.0,-140.0
2706,2009-04-30,LAD,SD,J.Geer,J.Weaver,135.0,-155.0
2707,2009-04-30,MIL,ARI,M.Scherzer,J.Suppan,-105.0,-115.0
2708,2009-04-30,NYY,LAA,A.Ortega,A.Burnett,190.0,-230.0
2709,2009-04-30,TB,BOS,J.Beckett,M.Garza,-110.0,-110.0
2710,2009-04-30,TEX,OAK,D.Braden,V.Padilla,100.0,-120.0
2711,2009-04-30,WSH,STL,M.Boggs,D.Cabrera,-135.0,115.0
2712,2009-05-01,ATL,HOU,M.Hampton,D.Lowe,165.0,-185.0
2713,2009-05-01,CHC,MIA,G.Taylor,R.Harden,200.0,-240.0
2714,2009-05-01,DET,CLE,C.Pavano,A.Galarraga,160.0,-180.0
2715,2009-05-01,LAD,SD,J.Peavy,C.Kershaw,110.0,-130.0
2716,2009-05-01,MIL,ARI,J.Garland,M.Parra,120.0,-140.0
2717,2009-05-01,MIN,KC,S.Ponson,K.Slowey,120.0,-140.0
2718,2009-05-01,NYY,LAA,J.Weaver,A.Pettitte,150.0,-170.0
2719,2009-05-01,PHI,NYM,M.Pelfrey,C.Ho,100.0,-120.0
2720,2009-05-01,PIT,CIN,B.Arroyo,Z.Duke,110.0,-130.0
2721,2009-05-01,SEA,OAK,D.Eveland,C.Silva,100.0,-120.0
2722,2009-05-01,SF,COL,U.Jimenez,R.Johnson,105.0,-125.0
2723,2009-05-01,TB,BOS,J.Masterson,A.Sonnanstine,-135.0,115.0
2724,2009-05-01,TEX,CWS,M.Buehrle,S.Feldman,-125.0,105.0
2725,2009-05-01,TOR,BAL,M.Hendrickson,R.Halladay,210.0,-250.0
2726,2009-05-01,WSH,STL,T.Wellemeyer,J.Zimmermann,-110.0,-110.0
2727,2009-05-02,ATL,HOU,T.Byrdak,B.Carlyle,115.0,-135.0
2728,2009-05-02,CHC,MIA,A.Sanchez,T.Lilly,125.0,-145.0
2729,2009-05-02,DET,CLE,A.Laffey,Z.Miner,-110.0,-110.0
2730,2009-05-02,LAD,SD,C.Young,R.Wolf,135.0,-155.0
2731,2009-05-02,MIL,ARI,D.Haren,B.Looper,-125.0,105.0
2732,2009-05-02,MIN,KC,B.Bannister,G.Perkins,120.0,-140.0
2733,2009-05-02,NYY,LAA,M.Palmer,C.Sabathia,210.0,-250.0
2734,2009-05-02,PHI,NYM,H.Takahashi,J.Moyer,105.0,-125.0
2735,2009-05-02,PIT,CIN,M.Owings,R.Ohlendorf,105.0,-125.0
2736,2009-05-02,SEA,OAK,T.Cahill,J.Washburn,115.0,-135.0
2737,2009-05-02,SF,COL,J.Marquis,M.Cain,110.0,-130.0
2738,2009-05-02,TB,BOS,T.Wakefield,J.Niemann,-130.0,110.0
2739,2009-05-02,TEX,CWS,J.Contreras,B.McCarthy,100.0,-120.0
2740,2009-05-02,TOR,BAL,B.Bergesen,R.Ray,115.0,-135.0
2741,2009-05-02,WSH,STL,J.Pineiro,S.Martis,-140.0,120.0
2742,2009-05-03,ATL,HOU,W.Rodriguez,J.Reyes,-120.0,100.0
2743,2009-05-03,CHC,MIA,R.Nolasco,C.Zambrano,155.0,-175.0
2744,2009-05-03,DET,CLE,C.Lee,J.Verlander,-110.0,-110.0
2745,2009-05-03,LAD,SD,C.Gaudin,C.Billingsley,190.0,-230.0
2746,2009-05-03,MIL,ARI,Y.Petit,D.Bush,140.0,-160.0
2747,2009-05-03,MIN,KC,G.Meche,S.Baker,100.0,-120.0
2748,2009-05-03,PIT,CIN,J.Cueto,J.Karstens,-130.0,110.0
2749,2009-05-03,SEA,OAK,J.Outman,C.Jakubauskas,105.0,-125.0
2750,2009-05-03,SF,COL,J.Hammel,B.Zito,125.0,-145.0
2751,2009-05-03,TB,BOS,B.Penny,J.Shields,150.0,-170.0
2752,2009-05-03,TEX,CWS,J.Danks,M.Harrison,-140.0,120.0
2753,2009-05-03,TOR,BAL,J.Guthrie,S.Richmond,125.0,-145.0
2754,2009-05-04,ATL,NYM,J.Maine,J.Vazquez,105.0,-125.0
2755,2009-05-04,CHC,SF,J.Sanchez,R.Dempster,160.0,-180.0
2756,2009-05-04,DET,MIN,F.Liriano,E.Jackson,110.0,-130.0
2757,2009-05-04,KC,CWS,B.Colon,Z.Greinke,150.0,-170.0
2758,2009-05-04,LAD,ARI,D.Davis,E.Stults,125.0,-145.0
2759,2009-05-04,MIA,CIN,A.Harang,J.Johnson,135.0,-155.0
2760,2009-05-04,NYY,BOS,J.Lester,A.Aceves,110.0,-130.0
2761,2009-05-04,OAK,LAA,J.Saunders,B.Anderson,105.0,-125.0
2762,2009-05-04,PIT,MIL,Y.Gallardo,P.Maholm,-150.0,130.0
2763,2009-05-04,SD,COL,J.De,K.Correia,-115.0,-105.0
2764,2009-05-04,SEA,TEX,K.Millwood,F.Hernandez,125.0,-145.0
2765,2009-05-04,STL,PHI,J.Blanton,K.Lohse,135.0,-155.0
2766,2009-05-04,TB,BAL,A.Eaton,S.Kazmir,190.0,-230.0
2767,2009-05-04,TOR,CLE,R.Hernandez,B.Tallet,-110.0,-110.0
2768,2009-05-04,WSH,HOU,B.Moehler,J.Lannan,125.0,-145.0
2769,2009-05-05,ATL,NYM,L.Hernandez,K.Kawakami,100.0,-120.0
2770,2009-05-05,CHC,SF,T.Lincecum,S.Marshall,-110.0,-110.0
2771,2009-05-05,DET,MIN,N.Blackburn,F.Porcello,100.0,-120.0
2772,2009-05-05,KC,CWS,G.Floyd,K.Davies,115.0,-135.0
2773,2009-05-05,LAD,ARI,M.Scherzer,J.Weaver,120.0,-140.0
2774,2009-05-05,MIA,CIN,E.Volquez,C.Volstad,111.0,-131.0
2775,2009-05-05,NYY,BOS,J.Beckett,J.Chamberlain,115.0,-135.0
2776,2009-05-05,OAK,LAA,S.Loux,D.Braden,120.0,-140.0
2777,2009-05-05,PIT,MIL,J.Suppan,I.Snell,-120.0,100.0
2778,2009-05-05,SD,COL,A.Cook,J.Geer,-103.0,-117.0
2779,2009-05-05,SEA,TEX,V.Padilla,E.Bedard,145.0,-165.0
2780,2009-05-05,STL,PHI,B.Myers,A.Wainwright,120.0,-140.0
2781,2009-05-05,TB,BAL,K.Uehara,M.Garza,170.0,-200.0
2782,2009-05-05,TOR,CLE,A.Reyes,B.Cecil,115.0,-135.0
2783,2009-05-05,WSH,HOU,R.Oswalt,S.Olsen,-135.0,115.0
2784,2009-05-06,BAL,MIN,K.Slowey,M.Hendrickson,-120.0,100.0
2785,2009-05-06,BOS,CLE,C.Pavano,J.Masterson,175.0,-205.0
2786,2009-05-06,CIN,MIL,M.Parra,D.Herrera,-110.0,-110.0
2787,2009-05-06,COL,SF,R.Johnson,U.Jimenez,120.0,-140.0
2788,2009-05-06,HOU,CHC,R.Harden,M.Hampton,-125.0,105.0
2789,2009-05-06,KC,SEA,G.Olson,S.Ponson,100.0,-120.0
2790,2009-05-06,LAA,TOR,R.Halladay,R.Rodriguez,-160.0,140.0
2791,2009-05-06,LAD,WSH,D.Cabrera,C.Kershaw,170.0,-200.0
2792,2009-05-06,MIA,ATL,D.Lowe,D.Meyer,-150.0,130.0
2793,2009-05-06,NYM,PHI,C.Ho,J.Santana,205.0,-245.0
2794,2009-05-06,NYY,TB,A.Sonnanstine,A.Burnett,165.0,-185.0
2795,2009-05-06,OAK,TEX,S.Feldman,D.Giese,100.0,-120.0
2796,2009-05-06,SD,ARI,J.Garland,J.Peavy,160.0,-180.0
2797,2009-05-06,STL,PIT,Z.Duke,M.Boggs,125.0,-145.0
2798,2009-05-07,BAL,MIN,G.Perkins,B.Bergesen,-115.0,-105.0
2799,2009-05-07,BOS,CLE,J.Sowers,T.Wakefield,160.0,-180.0
2800,2009-05-07,CIN,MIL,B.Looper,M.Owings,-120.0,100.0
2801,2009-05-07,COL,SF,M.Cain,J.Marquis,120.0,-140.0
2802,2009-05-07,CWS,DET,A.Galarraga,M.Buehrle,-110.0,-110.0
2803,2009-05-07,HOU,CHC,T.Lilly,C.Sampson,-145.0,125.0
2804,2009-05-07,KC,SEA,J.Washburn,B.Bannister,100.0,-120.0
2805,2009-05-07,LAA,TOR,R.Ray,J.Weaver,140.0,-160.0
2806,2009-05-07,LAD,WSH,J.Zimmermann,R.Wolf,145.0,-165.0
2807,2009-05-07,MIA,ATL,J.Jurrjens,A.Sanchez,-125.0,105.0
2808,2009-05-07,NYM,PHI,J.Happ,M.Pelfrey,120.0,-140.0
2809,2009-05-07,NYY,TB,J.Niemann,A.Pettitte,145.0,-165.0
2810,2009-05-07,OAK,TEX,B.McCarthy,T.Cahill,-105.0,-115.0
2811,2009-05-07,SD,ARI,D.Haren,C.Young,-125.0,105.0
2812,2009-05-07,STL,PIT,R.Ohlendorf,T.Wellemeyer,150.0,-170.0
2813,2009-05-08,ARI,WSH,S.Martis,Y.Petit,115.0,-135.0
2814,2009-05-08,BAL,NYY,C.Sabathia,J.Guthrie,-175.0,155.0
2815,2009-05-08,BOS,TB,J.Shields,B.Penny,-130.0,110.0
2816,2009-05-08,CIN,STL,J.Pineiro,J.Cueto,125.0,-145.0
2817,2009-05-08,CLE,DET,J.Verlander,C.Lee,110.0,-130.0
2818,2009-05-08,COL,MIA,R.Nolasco,J.Hammel,115.0,-135.0
2819,2009-05-08,CWS,TEX,M.Harrison,J.Contreras,-105.0,-115.0
2820,2009-05-08,HOU,SD,C.Gaudin,W.Rodriguez,160.0,-180.0
2821,2009-05-08,LAA,KC,G.Meche,M.Palmer,100.0,-120.0
2822,2009-05-08,LAD,SF,B.Zito,C.Billingsley,175.0,-205.0
2823,2009-05-08,MIL,CHC,R.Wells,D.Bush,-105.0,-115.0
2824,2009-05-08,MIN,SEA,C.Jakubauskas,S.Baker,125.0,-145.0
2825,2009-05-08,NYM,PIT,J.Karstens,J.Niese,150.0,-170.0
2826,2009-05-08,OAK,TOR,S.Richmond,J.Outman,-130.0,110.0
2827,2009-05-08,PHI,ATL,J.Reyes,C.Hamels,155.0,-175.0
2828,2009-05-09,ARI,WSH,J.Lannan,D.Davis,111.0,-131.0
2829,2009-05-09,BAL,NYY,E.Ramirez,A.Eaton,-160.0,140.0
2830,2009-05-09,BOS,TB,S.Kazmir,J.Lester,110.0,-130.0
2831,2009-05-09,CIN,STL,K.Lohse,A.Harang,-115.0,-105.0
2832,2009-05-09,CLE,DET,E.Jackson,R.Hernandez,101.0,-121.0
2833,2009-05-09,COL,MIA,J.Johnson,J.De,-120.0,100.0
2834,2009-05-09,CWS,TEX,K.Millwood,J.Danks,113.0,-133.0
2835,2009-05-09,HOU,SD,K.Correia,B.Moehler,-105.0,-115.0
2836,2009-05-09,LAA,KC,Z.Greinke,J.Saunders,-126.0,106.0
2837,2009-05-09,LAD,SF,J.Sanchez,E.Stults,133.0,-153.0
2838,2009-05-09,MIL,CHC,R.Dempster,Y.Gallardo,116.0,-136.0
2839,2009-05-09,MIN,SEA,F.Hernandez,F.Liriano,-111.0,-109.0
2840,2009-05-09,NYM,PIT,P.Maholm,J.Maine,155.0,-175.0
2841,2009-05-09,OAK,TOR,B.Tallet,S.Gallagher,-115.0,-105.0
2842,2009-05-09,PHI,ATL,J.Vazquez,J.Blanton,-115.0,-105.0
2843,2009-05-10,ARI,WSH,S.Olsen,M.Scherzer,150.0,-170.0
2844,2009-05-10,BAL,NYY,J.Chamberlain,K.Uehara,-165.0,145.0
2845,2009-05-10,BOS,TB,M.Garza,J.Beckett,115.0,-135.0
2846,2009-05-10,CIN,STL,A.Wainwright,E.Volquez,110.0,-130.0
2847,2009-05-10,CLE,DET,F.Porcello,A.Reyes,100.0,-120.0
2848,2009-05-10,COL,MIA,C.Volstad,A.Cook,120.0,-140.0
2849,2009-05-10,CWS,TEX,V.Padilla,B.Colon,-105.0,-115.0
2850,2009-05-10,HOU,SD,J.Geer,R.Oswalt,165.0,-185.0
2851,2009-05-10,LAA,KC,K.Davies,S.Loux,115.0,-135.0
2852,2009-05-10,LAD,SF,T.Lincecum,J.Weaver,-125.0,105.0
2853,2009-05-10,MIL,CHC,S.Marshall,J.Suppan,100.0,-120.0
2854,2009-05-10,MIN,SEA,E.Bedard,N.Blackburn,-120.0,100.0
2855,2009-05-10,NYM,PIT,I.Snell,L.Hernandez,145.0,-165.0
2856,2009-05-10,OAK,TOR,B.Cecil,D.Braden,105.0,-125.0
2857,2009-05-10,PHI,ATL,K.Kawakami,B.Myers,125.0,-145.0
2858,2009-05-11,ARI,CIN,B.Arroyo,J.Garland,105.0,-125.0
2859,2009-05-11,CLE,CWS,G.Floyd,C.Pavano,110.0,-130.0
2860,2009-05-11,NYM,ATL,D.Lowe,J.Santana,160.0,-180.0
2861,2009-05-11,SF,WSH,D.Cabrera,R.Johnson,121.0,-141.0
2862,2009-05-12,ARI,CIN,M.Owings,D.Haren,105.0,-125.0
2863,2009-05-12,BAL,TB,J.Howell,B.Bass,-130.0,110.0
2864,2009-05-12,CHC,SD,J.Peavy,R.Harden,140.0,-160.0
2865,2009-05-12,CLE,CWS,C.Richard,J.Sowers,110.0,-130.0
2866,2009-05-12,COL,HOU,F.Paulino,U.Jimenez,145.0,-165.0
2867,2009-05-12,LAA,BOS,J.Masterson,J.Weaver,115.0,-135.0
2868,2009-05-12,MIL,MIA,J.Koronka,M.Parra,130.0,-150.0
2869,2009-05-12,MIN,DET,A.Galarraga,K.Slowey,-120.0,100.0
2870,2009-05-12,NYM,ATL,J.Jurrjens,M.Pelfrey,160.0,-180.0
2871,2009-05-12,OAK,KC,L.Hochevar,T.Cahill,105.0,-125.0
2872,2009-05-12,PHI,LAD,C.Kershaw,C.Ho,100.0,-120.0
2873,2009-05-12,PIT,STL,T.Wellemeyer,Z.Duke,-140.0,120.0
2874,2009-05-12,SF,WSH,J.Zimmermann,M.Cain,110.0,-130.0
2875,2009-05-12,TEX,SEA,J.Vargas,S.Feldman,130.0,-150.0
2876,2009-05-12,TOR,NYY,A.Burnett,R.Halladay,125.0,-145.0
2877,2009-05-13,ARI,CIN,J.Cueto,B.Augenstein,-135.0,115.0
2878,2009-05-13,BAL,TB,J.Niemann,B.Bergesen,-110.0,-110.0
2879,2009-05-13,CHC,SD,C.Young,T.Lilly,135.0,-155.0
2880,2009-05-13,CLE,CWS,M.Buehrle,C.Lee,125.0,-145.0
2881,2009-05-13,COL,HOU,M.Hampton,J.Marquis,135.0,-155.0
2882,2009-05-13,LAA,BOS,T.Wakefield,M.Palmer,-120.0,100.0
2883,2009-05-13,MIL,MIA,R.Nolasco,B.Looper,135.0,-155.0
2884,2009-05-13,MIN,DET,D.Willis,G.Perkins,140.0,-160.0
2885,2009-05-13,NYM,ATL,J.Reyes,J.Niese,110.0,-130.0
2886,2009-05-13,OAK,KC,B.Bannister,J.Outman,-110.0,-110.0
2887,2009-05-13,PHI,LAD,R.Wolf,J.Moyer,105.0,-125.0
2888,2009-05-13,PIT,STL,J.Pineiro,R.Ohlendorf,-130.0,110.0
2889,2009-05-13,SF,WSH,S.Martis,B.Zito,130.0,-150.0
2890,2009-05-13,TEX,SEA,J.Washburn,B.McCarthy,115.0,-135.0
2891,2009-05-13,TOR,NYY,A.Pettitte,B.Wolfe,-110.0,-110.0
2892,2009-05-14,CHC,SD,C.Gaudin,R.Dempster,165.0,-185.0
2893,2009-05-14,COL,HOU,W.Rodriguez,J.Hammel,-120.0,100.0
2894,2009-05-14,KC,BAL,J.Guthrie,G.Meche,120.0,-140.0
2895,2009-05-14,LAA,BOS,B.Penny,E.Santana,105.0,-125.0
2896,2009-05-14,MIL,MIA,J.Johnson,D.Bush,-115.0,-105.0
2897,2009-05-14,MIN,DET,J.Verlander,S.Baker,-120.0,100.0
2898,2009-05-14,PHI,LAD,C.Billingsley,C.Hamels,115.0,-135.0
2899,2009-05-14,PIT,STL,M.Boggs,J.Karstens,-110.0,-110.0
2900,2009-05-14,SF,NYM,J.Maine,J.Sanchez,-125.0,105.0
2901,2009-05-14,TB,CLE,R.Hernandez,J.Shields,130.0,-150.0
2902,2009-05-14,TEX,SEA,F.Hernandez,M.Harrison,-115.0,-105.0
2903,2009-05-14,TOR,NYY,C.Sabathia,B.Tallet,-145.0,125.0
2904,2009-05-15,ATL,ARI,D.Davis,J.Vazquez,155.0,-175.0
2905,2009-05-15,KC,BAL,A.Eaton,Z.Greinke,175.0,-205.0
2906,2009-05-15,MIA,LAD,E.Stults,C.Volstad,110.0,-130.0
2907,2009-05-15,NYY,MIN,F.Liriano,P.Hughes,-102.0,-118.0
2908,2009-05-15,PIT,COL,J.De,P.Maholm,100.0,-120.0
2909,2009-05-15,SEA,BOS,J.Lester,C.Jakubauskas,-140.0,120.0
2910,2009-05-15,SF,NYM,L.Hernandez,T.Lincecum,155.0,-175.0
2911,2009-05-15,TB,CLE,A.Reyes,S.Kazmir,155.0,-175.0
2912,2009-05-15,TEX,LAA,J.Saunders,K.Millwood,100.0,-120.0
2913,2009-05-15,TOR,CWS,L.Broadway,B.Cecil,-110.0,-110.0
2914,2009-05-15,WSH,PHI,J.Blanton,J.Lannan,-115.0,-105.0
2915,2009-05-16,ATL,ARI,M.Scherzer,K.Kawakami,110.0,-130.0
2916,2009-05-16,CHC,HOU,R.Oswalt,R.Wells,-110.0,-110.0
2917,2009-05-16,DET,OAK,D.Braden,F.Porcello,110.0,-130.0
2918,2009-05-16,KC,BAL,R.Hill,K.Davies,100.0,-120.0
2919,2009-05-16,MIA,LAD,E.Milton,A.Miller,-110.0,-110.0
2920,2009-05-16,NYY,MIN,N.Blackburn,J.Chamberlain,165.0,-185.0
2921,2009-05-16,PIT,COL,M.Belisle,S.Burnett,-110.0,-110.0
2922,2009-05-16,SD,CIN,M.Owings,J.Geer,-125.0,105.0
2923,2009-05-16,SEA,BOS,J.Beckett,G.Olson,-155.0,135.0
2924,2009-05-16,SF,NYM,J.Santana,R.Johnson,-165.0,145.0
2925,2009-05-16,TB,CLE,C.Pavano,M.Garza,150.0,-170.0
2926,2009-05-16,TEX,LAA,S.Loux,V.Padilla,-110.0,-110.0
2927,2009-05-16,TOR,CWS,B.Colon,R.Ray,100.0,-120.0
2928,2009-05-16,WSH,PHI,B.Myers,S.Olsen,-130.0,110.0
2929,2009-05-16,WSH,PHI,D.Carpenter,D.Cabrera,-125.0,105.0
2930,2009-05-17,CHC,HOU,B.Moehler,R.Harden,210.0,-250.0
2931,2009-05-17,DET,OAK,S.Casilla,Z.Miner,145.0,-165.0
2932,2009-05-17,KC,BAL,K.Uehara,L.Hochevar,-110.0,-110.0
2933,2009-05-17,MIA,LAD,C.Kershaw,J.Koronka,-140.0,120.0
2934,2009-05-17,NYY,MIN,K.Slowey,A.Burnett,165.0,-185.0
2935,2009-05-17,PIT,COL,U.Jimenez,Z.Duke,102.0,-122.0
2936,2009-05-17,SD,CIN,B.Arroyo,J.Peavy,135.0,-155.0
2937,2009-05-17,SEA,BOS,J.Masterson,J.Vargas,-130.0,110.0
2938,2009-05-17,SF,NYM,M.Pelfrey,M.Cain,100.0,-120.0
2939,2009-05-17,STL,MIL,M.Parra,T.Wellemeyer,110.0,-130.0
2940,2009-05-17,TB,CLE,D.Huff,A.Sonnanstine,120.0,-140.0
2941,2009-05-17,TEX,LAA,J.Weaver,S.Feldman,-110.0,-110.0
2942,2009-05-17,TOR,CWS,G.Floyd,R.Halladay,210.0,-250.0
2943,2009-05-17,WSH,PHI,J.Taschner,J.Zimmermann,-105.0,-115.0
2944,2009-05-18,ATL,COL,J.Marquis,D.Lowe,150.0,-170.0
2945,2009-05-18,LAD,NYM,T.Redding,R.Wolf,122.0,-142.0
2946,2009-05-18,NYY,MIN,R.Dickey,A.Pettitte,145.0,-165.0
2947,2009-05-18,SEA,LAA,J.Lackey,J.Washburn,-103.0,-117.0
2948,2009-05-18,STL,MIL,B.Looper,K.Lohse,110.0,-130.0
2949,2009-05-18,TB,OAK,G.Gonzalez,J.Niemann,120.0,-140.0
2950,2009-05-18,TOR,CWS,C.Richard,S.Richmond,145.0,-165.0
2951,2009-05-18,WSH,PIT,R.Ohlendorf,R.Detwiler,-108.0,-112.0
2952,2009-05-19,ATL,COL,J.Hammel,J.Jurrjens,175.0,-205.0
2953,2009-05-19,BOS,TOR,B.Tallet,T.Wakefield,140.0,-160.0
2954,2009-05-19,CIN,PHI,C.Hamels,J.Cueto,100.0,-120.0
2955,2009-05-19,CWS,MIN,S.Baker,M.Buehrle,125.0,-145.0
2956,2009-05-19,DET,TEX,B.McCarthy,D.Willis,-120.0,100.0
2957,2009-05-19,HOU,MIL,D.Bush,M.Hampton,-110.0,-110.0
2958,2009-05-19,KC,CLE,C.Lee,B.Bannister,-140.0,120.0
2959,2009-05-19,LAD,NYM,J.Maine,C.Billingsley,135.0,-155.0
2960,2009-05-19,MIA,ARI,J.Garland,J.Johnson,165.0,-185.0
2961,2009-05-19,NYY,BAL,B.Bergesen,C.Sabathia,225.0,-265.0
2962,2009-05-19,SD,SF,B.Zito,C.Young,120.0,-140.0
2963,2009-05-19,SEA,LAA,M.Palmer,F.Hernandez,145.0,-165.0
2964,2009-05-19,STL,CHC,T.Lilly,J.Pineiro,-117.0,-103.0
2965,2009-05-19,TB,OAK,J.Outman,J.Shields,165.0,-185.0
2966,2009-05-19,WSH,PIT,J.Karstens,S.Martis,120.0,-140.0
2967,2009-05-20,ATL,COL,J.De,J.Vazquez,145.0,-165.0
2968,2009-05-20,BOS,TOR,B.Cecil,B.Penny,110.0,-130.0
2969,2009-05-20,CIN,PHI,J.Moyer,A.Harang,110.0,-130.0
2970,2009-05-20,CWS,MIN,F.Liriano,J.Danks,105.0,-125.0
2971,2009-05-20,DET,TEX,M.Harrison,J.Verlander,140.0,-160.0
2972,2009-05-20,HOU,MIL,Y.Gallardo,W.Rodriguez,-110.0,-110.0
2973,2009-05-20,KC,CLE,R.Hernandez,G.Meche,105.0,-125.0
2974,2009-05-20,LAD,NYM,L.Hernandez,J.Weaver,120.0,-140.0
2975,2009-05-20,MIA,ARI,B.Augenstein,B.Badenhop,105.0,-125.0
2976,2009-05-20,MIA,ARI,D.Davis,C.Volstad,118.0,-138.0
2977,2009-05-20,NYY,BAL,J.Guthrie,P.Hughes,140.0,-160.0
2978,2009-05-20,SD,SF,J.Sanchez,C.Gaudin,110.0,-130.0
2979,2009-05-20,SEA,LAA,E.Santana,C.Jakubauskas,-145.0,125.0
2980,2009-05-20,STL,CHC,R.Dempster,C.Carpenter,110.0,-130.0
2981,2009-05-20,TB,OAK,B.Anderson,S.Kazmir,165.0,-185.0
2982,2009-05-20,WSH,PIT,P.Maholm,J.Lannan,115.0,-135.0
2983,2009-05-21,ATL,COL,A.Cook,J.Parr,100.0,-120.0
2984,2009-05-21,BOS,TOR,R.Ray,J.Lester,145.0,-165.0
2985,2009-05-21,CIN,PHI,J.Blanton,M.Owings,-105.0,-115.0
2986,2009-05-21,CWS,MIN,N.Blackburn,L.Broadway,-115.0,-105.0
2987,2009-05-21,DET,TEX,K.Millwood,E.Jackson,115.0,-135.0
2988,2009-05-21,HOU,MIL,J.Suppan,R.Oswalt,105.0,-125.0
2989,2009-05-21,KC,CLE,C.Pavano,Z.Greinke,165.0,-185.0
2990,2009-05-21,MIA,ARI,M.Scherzer,A.Miller,-125.0,105.0
2991,2009-05-21,NYY,BAL,A.Eaton,A.Aceves,245.0,-285.0
2992,2009-05-21,SD,SF,T.Lincecum,K.Correia,-150.0,130.0
2993,2009-05-21,SEA,LAA,J.Saunders,E.Bedard,-115.0,-105.0
2994,2009-05-21,STL,CHC,S.Marshall,A.Wainwright,120.0,-140.0
2995,2009-05-21,TB,OAK,D.Braden,M.Garza,170.0,-200.0
2996,2009-05-21,WSH,PIT,I.Snell,C.Stammen,105.0,-125.0
2997,2009-05-22,ATL,TOR,R.Halladay,K.Kawakami,-165.0,145.0
2998,2009-05-22,BOS,NYM,J.Santana,D.Matsuzaka,-140.0,120.0
2999,2009-05-22,CIN,CLE,A.Reyes,B.Arroyo,105.0,-125.0
3000,2009-05-22,CWS,PIT,Z.Duke,G.Floyd,-115.0,-105.0
3001,2009-05-22,DET,COL,U.Jimenez,F.Porcello,115.0,-135.0
3002,2009-05-22,HOU,TEX,D.Holland,F.Paulino,-135.0,115.0
3003,2009-05-22,LAD,LAA,J.Weaver,C.Kershaw,105.0,-125.0
3004,2009-05-22,MIA,TB,A.Sonnanstine,R.Pinto,-105.0,-115.0
3005,2009-05-22,MIN,MIL,M.Parra,K.Slowey,-115.0,-105.0
3006,2009-05-22,NYY,PHI,B.Myers,A.Burnett,140.0,-160.0
3007,2009-05-22,OAK,ARI,B.Buckner,T.Cahill,125.0,-145.0
3008,2009-05-22,SD,CHC,C.Zambrano,J.Peavy,120.0,-140.0
3009,2009-05-22,SEA,SF,R.Johnson,J.Vargas,110.0,-130.0
3010,2009-05-22,STL,KC,K.Davies,T.Wellemeyer,105.0,-125.0
3011,2009-05-22,WSH,BAL,R.Hill,J.Zimmermann,105.0,-125.0
3012,2009-05-23,ATL,TOR,C.Janssen,D.Lowe,140.0,-160.0
3013,2009-05-23,BOS,NYM,M.Pelfrey,J.Beckett,145.0,-165.0
3014,2009-05-23,CIN,CLE,D.Huff,H.Bailey,105.0,-125.0
3015,2009-05-23,CWS,PIT,R.Ohlendorf,C.Richard,110.0,-130.0
3016,2009-05-23,DET,COL,J.Marquis,A.Galarraga,130.0,-150.0
3017,2009-05-23,HOU,TEX,S.Feldman,B.Moehler,-130.0,110.0
3018,2009-05-23,LAD,LAA,J.Lackey,R.Wolf,115.0,-135.0
3019,2009-05-23,MIA,TB,J.Niemann,S.West,-120.0,100.0
3020,2009-05-23,MIN,MIL,B.Looper,A.Swarzak,-120.0,100.0
3021,2009-05-23,NYY,PHI,J.Happ,A.Pettitte,140.0,-160.0
3022,2009-05-23,OAK,ARI,D.Haren,E.Gonzalez,-160.0,140.0
3023,2009-05-23,SD,CHC,R.Wells,J.Geer,-150.0,130.0
3024,2009-05-23,SEA,SF,M.Cain,G.Olson,100.0,-120.0
3025,2009-05-23,STL,KC,L.Hochevar,K.Lohse,145.0,-165.0
3026,2009-05-23,WSH,BAL,K.Uehara,R.Detwiler,-115.0,-105.0
3027,2009-05-24,ATL,TOR,S.Richmond,J.Jurrjens,135.0,-155.0
3028,2009-05-24,BOS,NYM,T.Redding,T.Wakefield,160.0,-180.0
3029,2009-05-24,CIN,CLE,C.Lee,J.Cueto,-110.0,-110.0
3030,2009-05-24,CWS,PIT,J.Karstens,M.Buehrle,145.0,-165.0
3031,2009-05-24,DET,COL,J.Hammel,D.Willis,135.0,-155.0
3032,2009-05-24,HOU,TEX,B.McCarthy,M.Hampton,-105.0,-115.0
3033,2009-05-24,LAD,LAA,M.Palmer,C.Billingsley,170.0,-200.0
3034,2009-05-24,MIA,TB,J.Shields,J.Johnson,-110.0,-110.0
3035,2009-05-24,MIN,MIL,D.Bush,S.Baker,105.0,-125.0
3036,2009-05-24,NYY,PHI,C.Hamels,C.Sabathia,150.0,-170.0
3037,2009-05-24,OAK,ARI,J.Garland,J.Outman,115.0,-135.0
